event_index,current_global_frame,odb_element,odb_integration_point,mapped_physical_element,decrease_magnitude,previous_sdv15,current_sdv15,previous_sdv14,current_sdv14,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,source_defined_equivalent_state_rule,final_category
207,192,84148,3,16444,9.6499919891357422e-05,0.99933511018753052,0.99923861026763916,0.99934887886047363,0.9992988109588623,1.3768672943115234e-05,6.0200691223144531e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
208,183,84131,4,16427,9.6380710601806641e-05,1.0000641345977783,0.99996775388717651,1.0000649690628052,1.0000337362289429,8.3446502685546875e-07,6.5982341766357422e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
209,196,84702,2,16998,9.6023082733154297e-05,0.99921947717666626,0.99912345409393311,0.99922877550125122,0.99918597936630249,9.2983245849609375e-06,6.2525272369384766e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
210,189,84143,3,16439,9.5725059509277344e-05,0.99936085939407349,0.99926513433456421,0.99937498569488525,0.99932652711868286,1.4126300811767578e-05,6.1392784118652344e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
211,185,84136,3,16432,9.5546245574951172e-05,0.99928998947143555,0.9991944432258606,0.99935853481292725,0.99928998947143555,6.8545341491699219e-05,9.5546245574951172e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
212,190,84145,3,16441,9.5427036285400391e-05,0.99934923648834229,0.99925380945205688,0.99936306476593018,0.99931490421295166,1.3828277587890625e-05,6.1094760894775391e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
213,199,84703,2,16999,9.4175338745117188e-05,0.99887508153915405,0.99878090620040894,0.99894475936889648,0.99881947040557861,6.9677829742431641e-05,3.8564205169677734e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
214,196,84152,4,16448,9.3400478363037109e-05,0.99942648410797119,0.99933308362960815,0.99945157766342163,0.99938702583312988,2.5093555450439453e-05,5.3942203521728516e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
215,186,84138,4,16434,9.3162059783935547e-05,0.99937844276428223,0.99928528070449829,0.99939155578613281,0.99934446811676025,1.3113021850585938e-05,5.9187412261962891e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
216,188,84138,3,16434,9.2804431915283203e-05,0.99902462959289551,0.99893182516098022,0.9991268515586853,0.99902462959289551,0.00010222196578979492,9.2804431915283203e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
217,189,84137,3,16433,9.2744827270507812e-05,0.99882560968399048,0.99873286485671997,0.99889993667602539,0.99877262115478516,7.4326992034912109e-05,3.9756298065185547e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
218,198,84130,4,16426,9.2566013336181641e-05,0.97431659698486328,0.9742240309715271,0.9744148850440979,0.97431659698486328,9.8288059234619141e-05,9.2566013336181641e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
219,194,84146,4,16442,9.2327594757080078e-05,0.99897044897079468,0.9988781213760376,0.99904066324234009,0.99891620874404907,7.0214271545410156e-05,3.8087368011474609e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
220,188,84140,3,16436,9.0897083282470703e-05,0.99925684928894043,0.99916595220565796,0.99932402372360229,0.99925684928894043,6.7174434661865234e-05,9.0897083282470703e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
221,196,84149,4,16445,9.0420246124267578e-05,0.99898463487625122,0.99889421463012695,0.99905550479888916,0.99893254041671753,7.0869922637939453e-05,3.8325786590576172e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
222,199,84700,1,16996,9.0360641479492188e-05,0.99931919574737549,0.999228835105896,0.99936407804489136,0.99927258491516113,4.4882297515869141e-05,4.3749809265136719e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
223,190,84139,3,16435,9.0062618255615234e-05,0.99888879060745239,0.99879872798919678,0.99896073341369629,0.9988371729850769,7.1942806243896484e-05,3.8444995880126953e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
224,199,84703,1,16999,8.9406967163085938e-05,0.99888640642166138,0.99879699945449829,0.99895370006561279,0.99883365631103516,6.7293643951416016e-05,3.6656856536865234e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
225,200,84707,1,17003,8.8870525360107422e-05,0.99879151582717896,0.99870264530181885,0.99885827302932739,0.99873936176300049,6.67572021484375e-05,3.6716461181640625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
226,196,84703,1,16999,8.8393688201904297e-05,0.9991995096206665,0.9991111159324646,0.99920499324798584,0.99917018413543701,5.4836273193359375e-06,5.9068202972412109e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
227,191,84144,3,16440,8.8214874267578125e-05,0.99917888641357422,0.99909067153930664,0.99926131963729858,0.99917888641357422,8.2433223724365234e-05,8.8214874267578125e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
228,192,84142,3,16438,8.7678432464599609e-05,0.99893742799758911,0.99884974956512451,0.99900519847869873,0.99888598918914795,6.7770481109619141e-05,3.62396240234375e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
229,191,84143,4,16439,8.7618827819824219e-05,0.99914342164993286,0.99905580282211304,0.99923145771026611,0.99914342164993286,8.8036060333251953e-05,8.7618827819824219e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
230,193,84150,3,16446,8.7201595306396484e-05,0.99934697151184082,0.99925976991653442,0.99935805797576904,0.99931508302688599,1.1086463928222656e-05,5.53131103515625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
231,195,84677,1,16973,8.6426734924316406e-05,1.0049608945846558,1.0048744678497314,1.0050486326217651,1.0049608945846558,8.7738037109375e-05,8.6426734924316406e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
232,199,84702,2,16998,8.6247920989990234e-05,0.99889892339706421,0.99881267547607422,0.99896478652954102,0.99884802103042603,6.5863132476806641e-05,3.5345554351806641e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
233,199,84701,2,16997,8.6128711700439453e-05,0.9989437460899353,0.99885761737823486,0.99901008605957031,0.99889296293258667,6.6339969635009766e-05,3.5345554351806641e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
234,188,84137,4,16433,8.5949897766113281e-05,0.99897122383117676,0.99888527393341064,0.99907183647155762,0.99897122383117676,0.00010061264038085938,8.5949897766113281e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
235,201,84131,3,16427,8.5234642028808594e-05,0.99858641624450684,0.99850118160247803,0.99867284297943115,0.99858641624450684,8.6426734924316406e-05,8.5234642028808594e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
236,191,84144,4,16440,8.5055828094482422e-05,0.99922472238540649,0.99913966655731201,0.99929553270339966,0.99922472238540649,7.0810317993164062e-05,8.5055828094482422e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
237,195,84150,4,16446,8.4459781646728516e-05,0.99916946887969971,0.99908500909805298,0.99924778938293457,0.99916946887969971,7.8320503234863281e-05,8.4459781646728516e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
238,197,84151,3,16447,8.4459781646728516e-05,0.99899882078170776,0.99891436100006104,0.99906498193740845,0.9989503026008606,6.6161155700683594e-05,3.5941600799560547e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
239,193,84144,3,16440,8.3208084106445312e-05,0.998943030834198,0.99885982275009155,0.9990077018737793,0.99889421463012695,6.4671039581298828e-05,3.4391880035400391e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
240,189,84136,4,16432,8.2850456237792969e-05,0.99878358840942383,0.99870073795318604,0.99885022640228271,0.99873650074005127,6.6637992858886719e-05,3.5762786865234375e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
241,195,84151,3,16447,8.2671642303466797e-05,0.99922508001327515,0.99914240837097168,0.9992942214012146,0.99922508001327515,6.9141387939453125e-05,8.2671642303466797e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
242,200,84712,2,17008,8.2671642303466797e-05,0.99901467561721802,0.99893200397491455,0.99901258945465088,0.99898755550384521,2.0861625671386719e-06,5.5551528930664062e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
243,191,84143,3,16439,8.2612037658691406e-05,0.9990922212600708,0.99900960922241211,0.99918413162231445,0.9990922212600708,9.1910362243652344e-05,8.2612037658691406e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
244,194,84131,4,16427,8.2433223724365234e-05,0.99803996086120605,0.99795752763748169,0.99808573722839355,0.99799680709838867,4.57763671875e-05,3.9279460906982422e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
245,199,84702,1,16998,8.2433223724365234e-05,0.99892175197601318,0.99883931875228882,0.99898612499237061,0.99887299537658691,6.4373016357421875e-05,3.3676624298095703e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
246,183,84134,4,16430,8.20159912109375e-05,0.99944734573364258,0.99936532974243164,0.99945765733718872,0.9994204044342041,1.0311603546142578e-05,5.5074691772460938e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
247,197,84706,2,17002,8.1479549407958984e-05,0.99907594919204712,0.99899446964263916,0.99907439947128296,0.9990505576133728,1.5497207641601562e-06,5.6087970733642578e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
248,200,84706,2,17002,8.1181526184082031e-05,0.99878078699111938,0.9986996054649353,0.99884355068206787,0.9987330436706543,6.2763690948486328e-05,3.3438205718994141e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
249,191,84145,3,16441,7.9929828643798828e-05,0.99925380945205688,0.99917387962341309,0.99931490421295166,0.99925380945205688,6.1094760894775391e-05,7.9929828643798828e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
250,196,84700,2,16996,7.9691410064697266e-05,0.99936896562576294,0.99928927421569824,0.99937903881072998,0.9993402361869812,1.0073184967041016e-05,5.0961971282958984e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
251,190,84138,4,16434,7.9274177551269531e-05,0.99885320663452148,0.99877393245697021,0.9989171028137207,0.99880796670913696,6.389617919921875e-05,3.4034252166748047e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
252,201,84130,4,16426,7.9214572906494141e-05,0.97388297319412231,0.97380375862121582,0.97396326065063477,0.97388297319412231,8.0287456512451172e-05,7.9214572906494141e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
253,198,84705,2,17001,7.8022480010986328e-05,0.99896764755249023,0.99888962507247925,0.99903929233551025,0.99896764755249023,7.1644783020019531e-05,7.8022480010986328e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
254,194,84146,3,16442,7.7903270721435547e-05,0.99893867969512939,0.99886077642440796,0.99899971485137939,0.99889308214187622,6.103515625e-05,3.2305717468261719e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
255,195,84150,3,16446,7.7486038208007812e-05,0.9990997314453125,0.99902224540710449,0.99918234348297119,0.9990997314453125,8.2612037658691406e-05,7.7486038208007812e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
256,192,84141,4,16437,7.7307224273681641e-05,0.99891018867492676,0.99883288145065308,0.99897092580795288,0.99886500835418701,6.0737133026123047e-05,3.2126903533935547e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
257,191,84142,4,16438,7.7307224273681641e-05,0.99905520677566528,0.9989778995513916,0.99914664030075073,0.99905520677566528,9.1433525085449219e-05,7.7307224273681641e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
258,198,84706,1,17002,7.724761962890625e-05,0.99897778034210205,0.99890053272247314,0.99904376268386841,0.99897778034210205,6.5982341766357422e-05,7.724761962890625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
259,198,84705,1,17001,7.6770782470703125e-05,0.99895668029785156,0.99887990951538086,0.99903380870819092,0.99895668029785156,7.7128410339355469e-05,7.6770782470703125e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
260,188,84140,4,16436,7.6711177825927734e-05,0.99930334091186523,0.99922662973403931,0.99935275316238403,0.99930334091186523,4.9412250518798828e-05,7.6711177825927734e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
261,194,84151,4,16447,7.5936317443847656e-05,0.99938315153121948,0.99930721521377563,0.9993939995765686,0.99935561418533325,1.0848045349121094e-05,4.8398971557617188e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
262,187,84140,4,16436,7.5459480285644531e-05,0.99937880039215088,0.99930334091186523,0.99938678741455078,0.99935275316238403,7.9870223999023438e-06,4.9412250518798828e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
263,198,84704,2,17000,7.5101852416992188e-05,0.9989503026008606,0.9988752007484436,0.99903017282485962,0.9989503026008606,7.9870223999023438e-05,7.5101852416992188e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
264,196,84703,2,16999,7.4982643127441406e-05,0.99917441606521606,0.99909943342208862,0.99917376041412354,0.99915212392807007,6.5565109252929688e-07,5.2690505981445312e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
265,201,84712,1,17008,7.4446201324462891e-05,0.99889606237411499,0.99882161617279053,0.99896240234375,0.99889606237411499,6.6339969635009766e-05,7.4446201324462891e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
266,188,84137,3,16433,7.4326992034912109e-05,0.99889993667602539,0.99882560968399048,0.9989931583404541,0.99889993667602539,9.3221664428710938e-05,7.4326992034912109e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
267,185,84136,4,16432,7.4207782745361328e-05,0.99933344125747681,0.99925923347473145,0.99937987327575684,0.99933344125747681,4.6432018280029297e-05,7.4207782745361328e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
268,196,84149,3,16445,7.4028968811035156e-05,0.99894469976425171,0.99887067079544067,0.9990045428276062,0.99890214204788208,5.9843063354492188e-05,3.147125244140625e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
269,198,84706,2,17002,7.3850154876708984e-05,0.99899446964263916,0.99892061948776245,0.9990505576133728,0.99899446964263916,5.6087970733642578e-05,7.3850154876708984e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
270,193,84143,4,16439,7.3671340942382812e-05,0.99892020225524902,0.99884653091430664,0.99897825717926025,0.99887716770172119,5.8054924011230469e-05,3.0636787414550781e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
271,198,84701,1,16997,7.3134899139404297e-05,0.99905407428741455,0.99898093938827515,0.99913918972015381,0.99905407428741455,8.5115432739257812e-05,7.3134899139404297e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
272,201,84712,2,17008,7.3134899139404297e-05,0.99893200397491455,0.99885886907577515,0.99898755550384521,0.99893200397491455,5.5551528930664062e-05,7.3134899139404297e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
273,189,84136,3,16432,7.3075294494628906e-05,0.99872845411300659,0.99865537881851196,0.99878567457199097,0.9986875057220459,5.7220458984375e-05,3.2126903533935547e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
274,201,84711,2,17007,7.3015689849853516e-05,0.99886965751647949,0.99879664182662964,0.99894088506698608,0.99886965751647949,7.1227550506591797e-05,7.3015689849853516e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
275,198,84677,1,16973,7.2956085205078125e-05,1.0045580863952637,1.0044851303100586,1.0046344995498657,1.0045580863952637,7.6413154602050781e-05,7.2956085205078125e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
276,200,84700,1,16996,7.2777271270751953e-05,0.999228835105896,0.99915605783462524,0.99927258491516113,0.99918937683105469,4.3749809265136719e-05,3.3318996429443359e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
277,200,84706,1,17002,7.2121620178222656e-05,0.99877017736434937,0.99869805574417114,0.99882715940475464,0.99872797727584839,5.6982040405273438e-05,2.9921531677246094e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
278,198,84704,1,17000,7.1823596954345703e-05,0.99894386529922485,0.99887204170227051,0.99902564287185669,0.99894386529922485,8.1777572631835938e-05,7.1823596954345703e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
279,197,84700,1,16996,7.1048736572265625e-05,0.99943512678146362,0.99936407804489136,0.99945616722106934,0.99940431118011475,2.1040439605712891e-05,4.0233135223388672e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
280,195,84149,4,16445,7.0869922637939453e-05,0.99905550479888916,0.99898463487625122,0.99913716316223145,0.99905550479888916,8.1658363342285156e-05,7.0869922637939453e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
281,199,84152,4,16448,7.0810317993164062e-05,0.99916267395019531,0.99909186363220215,0.99921351671218872,0.99912142753601074,5.0842761993408203e-05,2.956390380859375e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
282,195,84151,4,16447,7.0691108703613281e-05,0.99930721521377563,0.99923652410507202,0.99935561418533325,0.99930721521377563,4.8398971557617188e-05,7.0691108703613281e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
283,189,84132,4,16428,7.0095062255859375e-05,0.99848967790603638,0.99841958284378052,0.99853956699371338,0.998451828956604,4.9889087677001953e-05,3.2246112823486328e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
284,190,84677,2,16973,6.9975852966308594e-05,1.0013396739959717,1.0012696981430054,1.0013734102249146,1.0013053417205811,3.3736228942871094e-05,3.5643577575683594e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
285,198,84703,2,16999,6.9677829742431641e-05,0.99894475936889648,0.99887508153915405,0.9990270733833313,0.99894475936889648,8.2314014434814453e-05,6.9677829742431641e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
286,198,84707,1,17003,6.9439411163330078e-05,0.99900579452514648,0.99893635511398315,0.99905318021774292,0.99900579452514648,4.7385692596435547e-05,6.9439411163330078e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
287,182,84132,4,16428,6.9379806518554688e-05,0.99970865249633789,0.99963927268981934,0.99971777200698853,0.99968403577804565,9.1195106506347656e-06,4.4763088226318359e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
288,191,84145,4,16441,6.9200992584228516e-05,0.99928742647171021,0.99921822547912598,0.99933367967605591,0.99928742647171021,4.6253204345703125e-05,6.9200992584228516e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
289,194,84145,4,16441,6.9022178649902344e-05,0.99891847372055054,0.99884945154190063,0.99897301197052002,0.99887824058532715,5.4538249969482422e-05,2.8789043426513672e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
290,201,84713,1,17009,6.9022178649902344e-05,0.99895519018173218,0.99888616800308228,0.99900096654891968,0.99895519018173218,4.57763671875e-05,6.9022178649902344e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,staggered_sync_effect
291,199,84710,2,17006,6.8724155426025391e-05,0.99902284145355225,0.99895411729812622,0.99901503324508667,0.99900346994400024,7.8082084655761719e-06,4.9352645874023438e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
292,196,84131,4,16427,6.8366527557373047e-05,0.99791997671127319,0.99785161018371582,0.99795752763748169,0.99788516759872437,3.7550926208496094e-05,3.3557415008544922e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
293,186,84139,3,16435,6.8187713623046875e-05,0.99938607215881348,0.99931788444519043,0.99939227104187012,0.99936354160308838,6.198883056640625e-06,4.5657157897949219e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
294,197,84150,4,16446,6.7949295043945312e-05,0.99895626306533813,0.99888831377029419,0.99901294708251953,0.99891692399978638,5.6684017181396484e-05,2.86102294921875e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
295,190,84145,4,16441,6.7830085754394531e-05,0.9993552565574646,0.99928742647171021,0.99936020374298096,0.99933367967605591,4.9471855163574219e-06,4.6253204345703125e-05,Consecutive retained ODB frames are not assumed equivalent phase-update states; classify only by precision and SDV14/SDV15 stagger evidence visible in retained fields.,insufficient_mapping_evidence
