
==== File inventory ====
path	size_bytes	modified_time
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_01_Step-1_frame_0020_raw_sdv15.png	295053	2026-07-15 06:17:34.5681859580
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_02_Step-1_frame_0050_clipped_sdv15.pdf	82915	2026-07-15 06:17:34.5691859580
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_02_Step-1_frame_0050_clipped_sdv15.png	277516	2026-07-15 06:17:34.5711859580
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_02_Step-1_frame_0050_raw_sdv15.pdf	89977	2026-07-15 06:17:34.5721859570
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_02_Step-1_frame_0050_raw_sdv15.png	294532	2026-07-15 06:17:34.5741859570
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_03_Step-2_frame_0010_clipped_sdv15.pdf	85378	2026-07-15 06:17:34.5751859560
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_03_Step-2_frame_0010_clipped_sdv15.png	285302	2026-07-15 06:17:34.5771859560
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_03_Step-2_frame_0010_raw_sdv15.pdf	89514	2026-07-15 06:17:34.5781859560
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_03_Step-2_frame_0010_raw_sdv15.png	292988	2026-07-15 06:17:34.5811859550
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_04_Step-2_frame_0020_clipped_sdv15.pdf	96884	2026-07-15 06:17:34.5821859540
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_04_Step-2_frame_0020_clipped_sdv15.png	318370	2026-07-15 06:17:34.5841859540
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_04_Step-2_frame_0020_raw_sdv15.pdf	96543	2026-07-15 06:17:34.5851859540
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/matched_state_04_Step-2_frame_0020_raw_sdv15.png	313970	2026-07-15 06:17:34.5881859530
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_crack_path_diagnostic_u0007.pdf	74935	2026-07-15 06:17:34.5891859530
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_crack_path_diagnostic_u0007.png	79627	2026-07-15 06:17:34.5901859520
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_phase_history_vs_u.pdf	20351	2026-07-15 06:17:34.5901859520
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_phase_history_vs_u.png	106293	2026-07-15 06:17:34.5911859520
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_rf_u_curve.pdf	18044	2026-07-15 06:17:34.5921859520
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_rf_u_curve.png	89546	2026-07-15 06:17:34.5941859510
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_rf_u_reference_status.pdf	17319	2026-07-15 06:17:34.5941859510
/home/pr21vyci/projects/adaptive-remeshing/results/figures/stage_a_baseline/single_notch_rf_u_reference_status.png	93238	2026-07-15 06:17:34.5951859510
/home/pr21vyci/projects/adaptive-remeshing/results/processed/README.md	131	2026-07-15 06:17:34.5961859510
/home/pr21vyci/projects/adaptive-remeshing/results/tables/README.md	101	2026-07-15 06:17:34.5971859500
/home/pr21vyci/projects/adaptive-remeshing/results/tables/stage_a_baseline/single_notch_bounds_irreversibility_for_report.csv	148	2026-07-15 06:17:34.5971859500
/home/pr21vyci/projects/adaptive-remeshing/results/tables/stage_a_baseline/single_notch_matched_states_for_report.csv	683	2026-07-15 06:17:34.5981859500
/home/pr21vyci/projects/adaptive-remeshing/results/tables/stage_a_baseline/single_notch_summary_metrics.csv	284	2026-07-15 06:17:34.5981859500
/home/pr21vyci/projects/adaptive-remeshing/runs/README.md	195	2026-07-15 06:17:34.5991859500
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/RUN_SUMMARY.md	4597	2026-07-15 06:17:34.6011859490
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/OneElement.com	3157	2026-07-15 06:17:34.6021859490
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/OneElement.dat	9646	2026-07-15 06:17:34.6031859480
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/OneElement.msg	1399916	2026-07-15 06:17:34.6071859470
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/OneElement.odb	13307780	2026-07-15 06:17:34.6521859340
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/OneElement.prt	350	2026-07-15 06:17:34.6551859340
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/OneElement.sta	67368	2026-07-15 06:17:34.6551859340
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/odb_read_check.py	654	2026-07-15 06:17:34.6561859330
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/odb_read_check.txt	688	2026-07-15 06:17:34.6561859330
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/run_molnar_one_element_clean_env.cmd	449	2026-07-15 06:17:34.6571859330
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/evidence/terminal_output.txt	6688	2026-07-15 06:17:34.6571859330
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/scientific_check/ONE_ELEMENT_SCIENTIFIC_CHECK.md	4142	2026-07-15 06:17:34.6591859330
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/scientific_check/one_element_scientific_check.json	2939	2026-07-15 06:17:34.6591859330
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/scientific_check/one_element_sdv_scientific_check.csv	1780189	2026-07-15 06:17:34.6661859310
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/scientific_check/validator_terminal_output.txt	1024	2026-07-15 06:17:34.6671859300
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/work/OneElement.for	19380	2026-07-15 06:17:34.6671859300
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_one_element_unchanged/20260714_technical_gate_local/work/OneElement.inp	4104	2026-07-15 06:17:34.6681859300
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/RUN_SUMMARY.md	5162	2026-07-15 06:17:34.6691859300
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/run_molnar_single_notch_clean_env.cmd	476	2026-07-15 06:17:34.6701859290
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/terminal_output.txt	6144	2026-07-15 06:17:34.6711859290
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/evidence/work_file_sha256.txt	1504	2026-07-15 06:17:34.6721859290
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/SINGLE_NOTCH_EXTRACTION.md	3071	2026-07-15 06:17:34.6721859290
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/extractor_terminal_output.txt	1432	2026-07-15 06:17:34.6731859290
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_01_Step-1_frame_0020_contour_sdv14_sdv15_sdv16.csv	2342276	2026-07-15 06:17:34.6831859260
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_02_Step-1_frame_0050_contour_sdv14_sdv15_sdv16.csv	2029897	2026-07-15 06:17:34.6921859230
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_03_Step-2_frame_0010_contour_sdv14_sdv15_sdv16.csv	2286626	2026-07-15 06:17:34.7011859210
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/matched_state_04_Step-2_frame_0020_contour_sdv14_sdv15_sdv16.csv	2305467	2026-07-15 06:17:34.7111859180
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/single_notch_extraction_summary.json	4367	2026-07-15 06:17:34.7121859170
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/single_notch_matched_displacement_states.csv	704	2026-07-15 06:17:34.7121859170
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/extracted/single_notch_rf_u_phase_summary.csv	12200	2026-07-15 06:17:34.7131859170
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/SINGLE_NOTCH_SCIENTIFIC_CHECK.md	3753	2026-07-15 06:17:34.7141859170
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/crack_path_comparison.csv	992	2026-07-15 06:17:34.7151859170
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/rf_u_curve_comparison.csv	332	2026-07-15 06:17:34.7151859170
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/single_notch_scientific_check.json	8257	2026-07-15 06:17:34.7171859160
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/scientific_check/validator_terminal_output.txt	1140	2026-07-15 06:17:34.7181859160
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.for	19386	2026-07-15 06:17:34.7191859150
/home/pr21vyci/projects/adaptive-remeshing/runs/molnar_single_notch_unchanged/20260714_technical_gate_local/work/SingleNotch.inp	488307	2026-07-15 06:17:34.7221859140
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke/RUN_SUMMARY.md	1585	2026-07-15 06:48:04.1638265450
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke/abaqus_environment_smoke.pbs	824	2026-07-15 06:48:04.1648265450
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke/abq_env_smoke.o1374529	2310	2026-07-15 06:48:04.1658265450
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke/pbs_completed_job.txt	2202	2026-07-15 06:48:04.1668265440
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke/repository_revision.txt	41	2026-07-15 06:48:04.1668265440
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke/scratch_run_directories.txt	85	2026-07-15 06:48:04.1678265440
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_gcc/RUN_SUMMARY.md	2005	2026-07-15 06:48:04.1688265440
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_gcc/abaqus_environment_smoke.pbs	1026	2026-07-15 06:48:04.1688265440
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_gcc/abq_env_smoke.o1374530	227	2026-07-15 06:48:04.1698265440
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_gcc/pbs_completed_job.txt	2204	2026-07-15 06:48:04.1698265440
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_gcc/repository_revision.txt	41	2026-07-15 06:48:04.1708265430
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_gcc/scratch_run_directories.txt	170	2026-07-15 06:48:04.1718265430
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_revision_env/RUN_SUMMARY.md	1758	2026-07-15 06:57:13.9667136120
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_revision_env/abaqus_environment_smoke.pbs	1121	2026-07-15 06:57:13.9677136120
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_revision_env/abq_env_smoke.o1374531	2923	2026-07-15 06:57:13.9687136110
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_revision_env/job_id.txt	18	2026-07-15 06:57:13.9687136110
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_revision_env/pbs_completed_job.txt	2329	2026-07-15 06:57:13.9697136110
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_revision_env/repository_revision.txt	41	2026-07-15 06:57:13.9697136110
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_environment_smoke_rerun_revision_env/scratch_run_directories.txt	255	2026-07-15 06:57:13.9707136110
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.pbs	2369	2026-07-15 07:08:15.6495806280
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abq_usrsub_smoke.o1374532	3483	2026-07-15 07:08:15.6515806270
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/pbs_completed_job.txt	2347	2026-07-15 07:08:15.6625806250
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/repository_revision.txt	41	2026-07-15 07:08:15.6635806250
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/job_id.txt	18	2026-07-15 07:08:15.6635806250
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/scratch_listing.txt	1266	2026-07-15 07:08:15.6665806240
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/compile_link_license_completion_grep.txt	2834	2026-07-15 07:10:27.8345548130
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.inp	509	2026-07-15 07:09:42.9365635820
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/uexternaldb_smoke.for	336	2026-07-15 07:09:42.9385635810
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.com	3139	2026-07-15 07:09:42.9405635810
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.msg	19816	2026-07-15 07:09:42.9415635810
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.dat	9610	2026-07-15 07:09:42.9435635800
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.sta	1038	2026-07-15 07:09:42.9465635800
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/pbs_output_compile_link_license_grep.txt	1925	2026-07-15 07:10:36.5375531130
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/RUN_SUMMARY.md	1790	2026-07-15 07:11:43.4825400400
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/commands_used.txt	64	2026-07-15 07:28:15.0975056100
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/diagnostic_summary.txt	1397	2026-07-15 07:28:15.0955056100
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/file_inventory.tsv	34439	2026-07-15 07:28:15.1575056030
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/marker_search.txt	0	2026-07-15 07:28:15.0915056100
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/text_search.txt	0	2026-07-15 07:28:15.0915056100
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/text_output_hits.txt	0	2026-07-15 07:28:15.0915056100
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/binary_inspection.txt	0	2026-07-15 07:28:15.0915056100
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke_callback_investigation/scratch_references_from_text.txt	0	2026-07-15 07:28:15.0915056100
/home/pr21vyci/projects/adaptive-remeshing/scripts/postprocessing/README.md	535	2026-07-15 06:17:34.7231859140
/home/pr21vyci/projects/adaptive-remeshing/scripts/postprocessing/extract_molnar_single_notch.py	15767	2026-07-15 06:17:34.7241859140
/home/pr21vyci/projects/adaptive-remeshing/scripts/postprocessing/generate_stage_a_report_figures.py	12083	2026-07-15 06:17:34.7241859140
/home/pr21vyci/projects/adaptive-remeshing/scripts/preprocessing/README.md	148	2026-07-15 06:17:34.7251859140
/home/pr21vyci/projects/adaptive-remeshing/scripts/preprocessing/check_deck_integrity.py	2323	2026-07-15 06:17:34.7261859130
/home/pr21vyci/projects/adaptive-remeshing/scripts/remeshing/README.md	168	2026-07-15 06:17:34.7271859130
/home/pr21vyci/projects/adaptive-remeshing/scripts/sync_agent_handoff.py	5482	2026-07-15 06:17:34.7271859130
/home/pr21vyci/projects/adaptive-remeshing/scripts/validation/README.md	165	2026-07-15 06:17:34.7281859130
/home/pr21vyci/projects/adaptive-remeshing/scripts/validation/check_literature_index.py	2060	2026-07-15 06:17:34.7291859130
/home/pr21vyci/projects/adaptive-remeshing/scripts/validation/check_molnar_one_element.py	19445	2026-07-15 06:17:34.7291859130
/home/pr21vyci/projects/adaptive-remeshing/scripts/validation/check_molnar_single_notch.py	33681	2026-07-15 06:17:34.7311859120
/home/pr21vyci/projects/adaptive-remeshing/scripts/validation/validate_manifest.py	3425	2026-07-15 06:17:34.7321859120
/home/pr21vyci/projects/adaptive-remeshing/scripts/hpc/abaqus_environment_smoke.pbs	1121	2026-07-15 06:48:04.1718265430
/home/pr21vyci/projects/adaptive-remeshing/scripts/hpc/abaqus_user_subroutine_smoke.pbs	2369	2026-07-15 06:59:16.6826888230
/home/pr21vyci/projects/adaptive-remeshing/scripts/hpc/inspect_uexternaldb_smoke_1374532.sh	8454	2026-07-15 07:28:09.2065062690
/home/pr21vyci/projects/adaptive-remeshing/src/README.md	156	2026-07-15 06:17:34.7321859120
/home/pr21vyci/projects/adaptive-remeshing/src/abaquser/README.md	126	2026-07-15 06:17:34.7331859110
/home/pr21vyci/projects/adaptive-remeshing/src/shared/README.md	154	2026-07-15 06:17:34.7341859110
/home/pr21vyci/projects/adaptive-remeshing/src/uel/README.md	122	2026-07-15 06:17:34.7351859110
/home/pr21vyci/projects/adaptive-remeshing/src/umat/README.md	130	2026-07-15 06:17:34.7361859110
/home/pr21vyci/projects/adaptive-remeshing/tests/README.md	442	2026-07-15 06:17:34.7371859100
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/README.md	766	2026-07-15 06:17:34.7381859100
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/SMOKE_RESULT.md	3207	2026-07-15 06:17:34.7401859100
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/attempt_20260714_102744_clean_env_pass/run_smoke_clean_env.cmd	452	2026-07-15 06:17:34.7411859090
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/attempt_20260714_102744_clean_env_pass/smoke_user_subroutine.com	3187	2026-07-15 06:17:34.7421859090
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/attempt_20260714_102744_clean_env_pass/smoke_user_subroutine.dat	13959	2026-07-15 06:17:34.7421859090
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/attempt_20260714_102744_clean_env_pass/smoke_user_subroutine.env	25060	2026-07-15 06:17:34.7431859090
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/attempt_20260714_102744_clean_env_pass/smoke_user_subroutine.msg	7461	2026-07-15 06:17:34.7441859080
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/attempt_20260714_102744_clean_env_pass/smoke_user_subroutine.sta	435	2026-07-15 06:17:34.7441859080
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/attempt_20260714_102744_clean_env_pass/terminal_output_clean_env.txt	13628	2026-07-15 06:17:34.7451859080
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/smoke_user_subroutine.com	3187	2026-07-15 06:17:34.7451859080
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/smoke_user_subroutine.env	21159	2026-07-15 06:17:34.7461859080
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/terminal_output.txt	2044	2026-07-15 06:17:34.7461859080
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/evidence/terminal_output_utf8.txt	1115	2026-07-15 06:17:34.7471859070
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/smoke_uexternaldb.for	419	2026-07-15 06:17:34.7481859070
/home/pr21vyci/projects/adaptive-remeshing/tests/abaqus_user_subroutine_smoke/smoke_user_subroutine.inp	768	2026-07-15 06:17:34.7481859070
/home/pr21vyci/projects/adaptive-remeshing/tests/hpc/abaqus_standard_user_subroutine_smoke/README.md	692	2026-07-15 06:59:16.6836888230
/home/pr21vyci/projects/adaptive-remeshing/tests/hpc/abaqus_standard_user_subroutine_smoke/abaqus_user_subroutine_smoke.inp	509	2026-07-15 06:59:16.6846888230
/home/pr21vyci/projects/adaptive-remeshing/tests/hpc/abaqus_standard_user_subroutine_smoke/uexternaldb_smoke.for	336	2026-07-15 06:59:16.6846888230
/home/pr21vyci/projects/adaptive-remeshing/.agent.md	39696	2026-07-15 06:59:16.6746888250
/home/pr21vyci/projects/adaptive-remeshing/abq_usrsub_smoke.o1374532	3483	2026-07-15 07:06:42.1045995600

# root: /home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.pbs	2369	2026-07-15 07:08:15.6495806280
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abq_usrsub_smoke.o1374532	3483	2026-07-15 07:08:15.6515806270
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/pbs_completed_job.txt	2347	2026-07-15 07:08:15.6625806250
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/repository_revision.txt	41	2026-07-15 07:08:15.6635806250
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/job_id.txt	18	2026-07-15 07:08:15.6635806250
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/scratch_listing.txt	1266	2026-07-15 07:08:15.6665806240
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/compile_link_license_completion_grep.txt	2834	2026-07-15 07:10:27.8345548130
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.inp	509	2026-07-15 07:09:42.9365635820
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/uexternaldb_smoke.for	336	2026-07-15 07:09:42.9385635810
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.com	3139	2026-07-15 07:09:42.9405635810
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.msg	19816	2026-07-15 07:09:42.9415635810
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.dat	9610	2026-07-15 07:09:42.9435635800
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/abaqus_user_subroutine_smoke.sta	1038	2026-07-15 07:09:42.9465635800
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/pbs_output_compile_link_license_grep.txt	1925	2026-07-15 07:10:36.5375531130
/home/pr21vyci/projects/adaptive-remeshing/runs/hpc/20260715_abaqus_user_subroutine_smoke/RUN_SUMMARY.md	1790	2026-07-15 07:11:43.4825400400
